id	TMB
TCGA-AC-A62V	1.42105263157895
TCGA-C8-A1HM	6.34210526315789
TCGA-BH-A0HN	0.605263157894737
TCGA-A8-A09T	0.447368421052632
TCGA-EW-A1J6	0.710526315789474
TCGA-E2-A159	3.02631578947368
TCGA-A7-A3RF	0.447368421052632
TCGA-AC-A5XS	9
TCGA-OL-A66J	1.05263157894737
TCGA-A2-A0CU	0.605263157894737
TCGA-A2-A0T2	0.526315789473684
TCGA-D8-A1Y3	0.973684210526316
TCGA-C8-A27A	0.5
TCGA-A7-A13G	0.447368421052632
TCGA-AR-A5QM	0.552631578947368
TCGA-D8-A1XO	0.342105263157895
TCGA-EW-A6SB	1.02631578947368
TCGA-A2-A0EP	0.0789473684210526
TCGA-E9-A1NC	1.26315789473684
TCGA-B6-A0RH	0.842105263157895
TCGA-E2-A574	1.81578947368421
TCGA-BH-A42V	0.605263157894737
TCGA-A2-A0D0	1.31578947368421
TCGA-BH-A18T	1.5
TCGA-D8-A3Z6	0.578947368421053
TCGA-E2-A1LL	0.736842105263158
TCGA-D8-A27E	0.289473684210526
TCGA-EW-A1PG	0.157894736842105
TCGA-A8-A083	0.736842105263158
TCGA-AR-A2LN	0.710526315789474
TCGA-C8-A12T	3.05263157894737
TCGA-E2-A15P	0.921052631578947
TCGA-OL-A66I	0.578947368421053
TCGA-GM-A5PX	0.526315789473684
TCGA-D8-A1XM	1.05263157894737
TCGA-C8-A3M8	0.921052631578947
TCGA-AO-A12A	0.289473684210526
TCGA-BH-A0BG	0.763157894736842
TCGA-BH-A0BM	0.394736842105263
TCGA-A2-A0CP	0.710526315789474
TCGA-JL-A3YX	0.631578947368421
TCGA-D8-A1XG	0.368421052631579
TCGA-BH-A2L8	7.89473684210526
TCGA-B6-A0WW	0.789473684210526
TCGA-BH-A18F	1.05263157894737
TCGA-A2-A0YE	0.657894736842105
TCGA-D8-A1JD	1.84210526315789
TCGA-BH-A0WA	1.78947368421053
TCGA-C8-A26W	1.05263157894737
TCGA-A2-A0EU	0.868421052631579
TCGA-AR-A2LM	0.315789473684211
TCGA-AC-A8OP	2.89473684210526
TCGA-A2-A04N	0.947368421052632
TCGA-AR-A5QN	0.736842105263158
TCGA-BH-A0BO	0.578947368421053
TCGA-A7-A4SE	1.86842105263158
TCGA-OL-A5RX	0.473684210526316
TCGA-E9-A1N8	0.631578947368421
TCGA-B6-A0RQ	0.236842105263158
TCGA-AR-A24X	0.473684210526316
TCGA-AN-A0XW	4.44736842105263
TCGA-E9-A1N9	0.842105263157895
TCGA-B6-A0RS	2.34210526315789
TCGA-AR-A2LO	0.236842105263158
TCGA-E9-A227	0.289473684210526
TCGA-A8-A09N	1.31578947368421
TCGA-BH-A1EV	2.05263157894737
TCGA-D8-A1XL	2.07894736842105
TCGA-A8-A09G	5.02631578947368
